StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,145,Richmond,108457,Special Hospital Team 1,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,3,2.5
NSW,145,Richmond,108457,Special Hospital Team 1,999,Informal,Informal,999,N,N,NA,Informal,14,5.55
NSW,145,Richmond,108933,Special Hospital Team 2,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,14,-12.98
NSW,145,Richmond,108933,Special Hospital Team 2,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,116,16.69
NSW,145,Richmond,108933,Special Hospital Team 2,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,4,1.72
NSW,145,Richmond,108933,Special Hospital Team 2,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,9,-0.54
NSW,145,Richmond,108933,Special Hospital Team 2,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,3,1.29
NSW,145,Richmond,108933,Special Hospital Team 2,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,2,0.86
NSW,145,Richmond,108933,Special Hospital Team 2,41958,HONE,Kimberly,7,N,N,NP,The Nationals,79,10.36
NSW,145,Richmond,108933,Special Hospital Team 2,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,1,0.43
NSW,145,Richmond,108933,Special Hospital Team 2,41986,McKENZIE,James Ian,9,N,N,IND,Independent,0,0
NSW,145,Richmond,108933,Special Hospital Team 2,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,4,1.72
NSW,145,Richmond,108933,Special Hospital Team 2,999,Informal,Informal,999,N,N,NA,Informal,25,4.83
NSW,145,Richmond,109194,Special Hospital Team 3,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,17,11.35
NSW,145,Richmond,109194,Special Hospital Team 3,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,21,4.19
NSW,145,Richmond,109194,Special Hospital Team 3,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,0,0
NSW,145,Richmond,109194,Special Hospital Team 3,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,1,-2.63
NSW,145,Richmond,109194,Special Hospital Team 3,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,0,0
NSW,145,Richmond,109194,Special Hospital Team 3,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,1,1.79
NSW,145,Richmond,109194,Special Hospital Team 3,41958,HONE,Kimberly,7,N,N,NP,The Nationals,14,1.31
NSW,145,Richmond,109194,Special Hospital Team 3,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,1,1.79
NSW,145,Richmond,109194,Special Hospital Team 3,41986,McKENZIE,James Ian,9,N,N,IND,Independent,0,0
NSW,145,Richmond,109194,Special Hospital Team 3,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,1,1.79
NSW,145,Richmond,109194,Special Hospital Team 3,999,Informal,Informal,999,N,N,NA,Informal,10,10.25
NSW,145,Richmond,109195,Special Hospital Team 4,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,10,-12.34
NSW,145,Richmond,109195,Special Hospital Team 4,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,69,12.69
NSW,145,Richmond,109195,Special Hospital Team 4,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,2,1.33
NSW,145,Richmond,109195,Special Hospital Team 4,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,2,-3.09
NSW,145,Richmond,109195,Special Hospital Team 4,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,0,0
NSW,145,Richmond,109195,Special Hospital Team 4,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,2,1.33
NSW,145,Richmond,109195,Special Hospital Team 4,41958,HONE,Kimberly,7,N,N,NP,The Nationals,61,16.98
NSW,145,Richmond,109195,Special Hospital Team 4,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,4,2.67
NSW,145,Richmond,109195,Special Hospital Team 4,41986,McKENZIE,James Ian,9,N,N,IND,Independent,0,0
NSW,145,Richmond,109195,Special Hospital Team 4,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,0,0
NSW,145,Richmond,109195,Special Hospital Team 4,999,Informal,Informal,999,N,N,NA,Informal,14,3.64
NSW,145,Richmond,109196,Special Hospital Team 5,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,16,-9.49
NSW,145,Richmond,109196,Special Hospital Team 5,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,80,14.31
NSW,145,Richmond,109196,Special Hospital Team 5,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,1,0.6
NSW,145,Richmond,109196,Special Hospital Team 5,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,3,-2.63
NSW,145,Richmond,109196,Special Hospital Team 5,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,2,1.19
NSW,145,Richmond,109196,Special Hospital Team 5,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,2,1.19
NSW,145,Richmond,109196,Special Hospital Team 5,41958,HONE,Kimberly,7,N,N,NP,The Nationals,63,13.81
NSW,145,Richmond,109196,Special Hospital Team 5,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,0,0
NSW,145,Richmond,109196,Special Hospital Team 5,41986,McKENZIE,James Ian,9,N,N,IND,Independent,1,0.6
NSW,145,Richmond,109196,Special Hospital Team 5,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,0,0
NSW,145,Richmond,109196,Special Hospital Team 5,999,Informal,Informal,999,N,N,NA,Informal,11,1.25
NSW,145,Richmond,2465,Stokers Siding,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,61,-6.11
NSW,145,Richmond,2465,Stokers Siding,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,109,4.13
NSW,145,Richmond,2465,Stokers Siding,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,2,0.67
NSW,145,Richmond,2465,Stokers Siding,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,23,1.23
NSW,145,Richmond,2465,Stokers Siding,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,13,4.33
NSW,145,Richmond,2465,Stokers Siding,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,2,0.67
NSW,145,Richmond,2465,Stokers Siding,41958,HONE,Kimberly,7,N,N,NP,The Nationals,68,1.65
NSW,145,Richmond,2465,Stokers Siding,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,4,1.33
NSW,145,Richmond,2465,Stokers Siding,41986,McKENZIE,James Ian,9,N,N,IND,Independent,5,1.67
NSW,145,Richmond,2465,Stokers Siding,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,13,4.33
NSW,145,Richmond,2465,Stokers Siding,999,Informal,Informal,999,N,N,NA,Informal,29,1.29
NSW,145,Richmond,38336,Suffolk Park,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,409,-0.01
NSW,145,Richmond,38336,Suffolk Park,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,213,2.95
NSW,145,Richmond,38336,Suffolk Park,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,12,1.49
NSW,145,Richmond,38336,Suffolk Park,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,24,0.83
NSW,145,Richmond,38336,Suffolk Park,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,26,3.23
NSW,145,Richmond,38336,Suffolk Park,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,12,1.49
NSW,145,Richmond,38336,Suffolk Park,41958,HONE,Kimberly,7,N,N,NP,The Nationals,65,1.61
NSW,145,Richmond,38336,Suffolk Park,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,11,1.36
NSW,145,Richmond,38336,Suffolk Park,41986,McKENZIE,James Ian,9,N,N,IND,Independent,7,0.87
NSW,145,Richmond,38336,Suffolk Park,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,27,3.35
NSW,145,Richmond,38336,Suffolk Park,999,Informal,Informal,999,N,N,NA,Informal,60,1.62
NSW,145,Richmond,2466,Terranora,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,187,1.81
NSW,145,Richmond,2466,Terranora,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,271,0.76
NSW,145,Richmond,2466,Terranora,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,14,1.36
NSW,145,Richmond,2466,Terranora,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,91,3.05
NSW,145,Richmond,2466,Terranora,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,34,3.31
NSW,145,Richmond,2466,Terranora,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,41,3.99
NSW,145,Richmond,2466,Terranora,41958,HONE,Kimberly,7,N,N,NP,The Nationals,310,3.31
NSW,145,Richmond,2466,Terranora,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,28,2.73
NSW,145,Richmond,2466,Terranora,41986,McKENZIE,James Ian,9,N,N,IND,Independent,11,1.07
NSW,145,Richmond,2466,Terranora,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,40,3.89
NSW,145,Richmond,2466,Terranora,999,Informal,Informal,999,N,N,NA,Informal,92,0.45
NSW,145,Richmond,2468,Tintenbar,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,137,-2.08
NSW,145,Richmond,2468,Tintenbar,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,142,4.59
NSW,145,Richmond,2468,Tintenbar,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,7,1.33
NSW,145,Richmond,2468,Tintenbar,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,33,1.99
NSW,145,Richmond,2468,Tintenbar,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,22,4.17
NSW,145,Richmond,2468,Tintenbar,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,9,1.71
NSW,145,Richmond,2468,Tintenbar,41958,HONE,Kimberly,7,N,N,NP,The Nationals,151,1.43
NSW,145,Richmond,2468,Tintenbar,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,6,1.14
NSW,145,Richmond,2468,Tintenbar,41986,McKENZIE,James Ian,9,N,N,IND,Independent,2,0.38
NSW,145,Richmond,2468,Tintenbar,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,18,3.42
NSW,145,Richmond,2468,Tintenbar,999,Informal,Informal,999,N,N,NA,Informal,34,0.49
NSW,145,Richmond,94025,Tumbulgum,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,92,1.48
NSW,145,Richmond,94025,Tumbulgum,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,136,5.94
NSW,145,Richmond,94025,Tumbulgum,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,5,1.24
NSW,145,Richmond,94025,Tumbulgum,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,24,-0.79
NSW,145,Richmond,94025,Tumbulgum,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,13,3.23
NSW,145,Richmond,94025,Tumbulgum,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,13,3.23
NSW,145,Richmond,94025,Tumbulgum,41958,HONE,Kimberly,7,N,N,NP,The Nationals,92,-2.18
NSW,145,Richmond,94025,Tumbulgum,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,9,2.24
NSW,145,Richmond,94025,Tumbulgum,41986,McKENZIE,James Ian,9,N,N,IND,Independent,5,1.24
NSW,145,Richmond,94025,Tumbulgum,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,13,3.23
NSW,145,Richmond,94025,Tumbulgum,999,Informal,Informal,999,N,N,NA,Informal,43,1.87
NSW,145,Richmond,2472,Tweed Heads,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,202,6.16
NSW,145,Richmond,2472,Tweed Heads,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,214,-2.61
NSW,145,Richmond,2472,Tweed Heads,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,10,1.31
NSW,145,Richmond,2472,Tweed Heads,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,49,-2.82
NSW,145,Richmond,2472,Tweed Heads,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,46,6.01
NSW,145,Richmond,2472,Tweed Heads,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,35,4.58
NSW,145,Richmond,2472,Tweed Heads,41958,HONE,Kimberly,7,N,N,NP,The Nationals,146,4.62
NSW,145,Richmond,2472,Tweed Heads,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,28,3.66
NSW,145,Richmond,2472,Tweed Heads,41986,McKENZIE,James Ian,9,N,N,IND,Independent,10,1.31
NSW,145,Richmond,2472,Tweed Heads,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,25,3.27
NSW,145,Richmond,2472,Tweed Heads,999,Informal,Informal,999,N,N,NA,Informal,77,1.51
NSW,145,Richmond,83043,Tweed Heads Central,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,149,4.08
NSW,145,Richmond,83043,Tweed Heads Central,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,192,2.88
NSW,145,Richmond,83043,Tweed Heads Central,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,8,1.33
NSW,145,Richmond,83043,Tweed Heads Central,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,42,4.1
NSW,145,Richmond,83043,Tweed Heads Central,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,33,5.48
NSW,145,Richmond,83043,Tweed Heads Central,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,17,2.82
NSW,145,Richmond,83043,Tweed Heads Central,41958,HONE,Kimberly,7,N,N,NP,The Nationals,126,-4.39
NSW,145,Richmond,83043,Tweed Heads Central,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,12,1.99
NSW,145,Richmond,83043,Tweed Heads Central,41986,McKENZIE,James Ian,9,N,N,IND,Independent,6,1
NSW,145,Richmond,83043,Tweed Heads Central,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,17,2.82
NSW,145,Richmond,83043,Tweed Heads Central,999,Informal,Informal,999,N,N,NA,Informal,64,1.92
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,1352,2.48
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,3220,1.93
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,84,0.91
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,671,3.09
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,215,2.32
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,174,1.88
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,41958,HONE,Kimberly,7,N,N,NP,The Nationals,3110,1.36
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,158,1.71
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,41986,McKENZIE,James Ian,9,N,N,IND,Independent,79,0.85
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,202,2.18
NSW,145,Richmond,33761,Tweed Heads RICHMOND PPVC,999,Informal,Informal,999,N,N,NA,Informal,916,-0.16
NSW,145,Richmond,2473,Tweed Heads South,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,281,6
NSW,145,Richmond,2473,Tweed Heads South,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,377,-6.15
NSW,145,Richmond,2473,Tweed Heads South,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,18,1.5
NSW,145,Richmond,2473,Tweed Heads South,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,71,-0.54
NSW,145,Richmond,2473,Tweed Heads South,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,68,5.66
NSW,145,Richmond,2473,Tweed Heads South,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,43,3.58
NSW,145,Richmond,2473,Tweed Heads South,41958,HONE,Kimberly,7,N,N,NP,The Nationals,253,5.14
NSW,145,Richmond,2473,Tweed Heads South,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,33,2.75
NSW,145,Richmond,2473,Tweed Heads South,41986,McKENZIE,James Ian,9,N,N,IND,Independent,11,0.92
NSW,145,Richmond,2473,Tweed Heads South,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,46,3.83
NSW,145,Richmond,2473,Tweed Heads South,999,Informal,Informal,999,N,N,NA,Informal,153,-1.04
NSW,145,Richmond,65963,Tweed Heads South PPVC,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,1019,5.01
NSW,145,Richmond,65963,Tweed Heads South PPVC,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,2173,1.52
NSW,145,Richmond,65963,Tweed Heads South PPVC,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,89,1.36
NSW,145,Richmond,65963,Tweed Heads South PPVC,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,495,3.17
NSW,145,Richmond,65963,Tweed Heads South PPVC,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,170,2.6
NSW,145,Richmond,65963,Tweed Heads South PPVC,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,158,2.41
NSW,145,Richmond,65963,Tweed Heads South PPVC,41958,HONE,Kimberly,7,N,N,NP,The Nationals,2115,-4.35
NSW,145,Richmond,65963,Tweed Heads South PPVC,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,103,1.57
NSW,145,Richmond,65963,Tweed Heads South PPVC,41986,McKENZIE,James Ian,9,N,N,IND,Independent,60,0.92
NSW,145,Richmond,65963,Tweed Heads South PPVC,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,168,2.56
NSW,145,Richmond,65963,Tweed Heads South PPVC,999,Informal,Informal,999,N,N,NA,Informal,595,0.43
NSW,145,Richmond,34348,Tweed Heads West,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,261,7.45
NSW,145,Richmond,34348,Tweed Heads West,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,338,-2.46
NSW,145,Richmond,34348,Tweed Heads West,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,30,2.6
NSW,145,Richmond,34348,Tweed Heads West,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,94,1.88
NSW,145,Richmond,34348,Tweed Heads West,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,68,5.88
NSW,145,Richmond,34348,Tweed Heads West,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,47,4.07
NSW,145,Richmond,34348,Tweed Heads West,41958,HONE,Kimberly,7,N,N,NP,The Nationals,223,-4.17
NSW,145,Richmond,34348,Tweed Heads West,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,22,1.9
NSW,145,Richmond,34348,Tweed Heads West,41986,McKENZIE,James Ian,9,N,N,IND,Independent,10,0.87
NSW,145,Richmond,34348,Tweed Heads West,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,63,5.45
NSW,145,Richmond,34348,Tweed Heads West,999,Informal,Informal,999,N,N,NA,Informal,118,-0.84
NSW,145,Richmond,2474,Tyalgum,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,110,1.37
NSW,145,Richmond,2474,Tyalgum,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,110,-2.18
NSW,145,Richmond,2474,Tyalgum,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,14,3.33
NSW,145,Richmond,2474,Tyalgum,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,36,-0.12
NSW,145,Richmond,2474,Tyalgum,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,20,4.75
NSW,145,Richmond,2474,Tyalgum,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,10,2.38
NSW,145,Richmond,2474,Tyalgum,41958,HONE,Kimberly,7,N,N,NP,The Nationals,91,3.77
NSW,145,Richmond,2474,Tyalgum,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,7,1.66
NSW,145,Richmond,2474,Tyalgum,41986,McKENZIE,James Ian,9,N,N,IND,Independent,5,1.19
NSW,145,Richmond,2474,Tyalgum,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,18,4.28
NSW,145,Richmond,2474,Tyalgum,999,Informal,Informal,999,N,N,NA,Informal,44,0.41
NSW,145,Richmond,2475,Uki,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,233,-0.23
NSW,145,Richmond,2475,Uki,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,142,2.27
NSW,145,Richmond,2475,Uki,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,19,3.1
NSW,145,Richmond,2475,Uki,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,21,-1.07
NSW,145,Richmond,2475,Uki,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,58,9.48
NSW,145,Richmond,2475,Uki,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,17,2.78
NSW,145,Richmond,2475,Uki,41958,HONE,Kimberly,7,N,N,NP,The Nationals,82,-0.4
NSW,145,Richmond,2475,Uki,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,6,0.98
NSW,145,Richmond,2475,Uki,41986,McKENZIE,James Ian,9,N,N,IND,Independent,6,0.98
NSW,145,Richmond,2475,Uki,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,28,4.58
NSW,145,Richmond,2475,Uki,999,Informal,Informal,999,N,N,NA,Informal,52,1.31
NSW,145,Richmond,2476,Wilsons Creek,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,105,-2.82
NSW,145,Richmond,2476,Wilsons Creek,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,25,3.37
NSW,145,Richmond,2476,Wilsons Creek,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,0,0
NSW,145,Richmond,2476,Wilsons Creek,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,7,-2.37
NSW,145,Richmond,2476,Wilsons Creek,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,10,5.46
NSW,145,Richmond,2476,Wilsons Creek,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,0,0
NSW,145,Richmond,2476,Wilsons Creek,41958,HONE,Kimberly,7,N,N,NP,The Nationals,6,0.37
NSW,145,Richmond,2476,Wilsons Creek,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,0,0
NSW,145,Richmond,2476,Wilsons Creek,41986,McKENZIE,James Ian,9,N,N,IND,Independent,3,1.64
NSW,145,Richmond,2476,Wilsons Creek,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,27,14.75
NSW,145,Richmond,2476,Wilsons Creek,999,Informal,Informal,999,N,N,NA,Informal,15,-1.2
NSW,250,Riverina,1242,Adelong,41895,CRAIG,Mark,1,N,N,ON,Pauline Hanson's One Nation,48,6.06
NSW,250,Riverina,1242,Adelong,41643,GREGORY,Desiree,2,N,N,ASP,"Shooters, Fishers and Farmers Party",16,4.24
NSW,250,Riverina,1242,Adelong,41814,BURGE,Mark,3,N,N,FFP,Family First,6,1.59
NSW,250,Riverina,1242,Adelong,41977,BAIKIE,Barbara,4,N,N,IND,Independent,3,0.8
NSW,250,Riverina,1242,Adelong,41445,JEFFRESON,Mark,5,N,N,ALP,Labor,47,-18.92
NSW,250,Riverina,1242,Adelong,42086,HARDWICK,Grant,6,N,N,IND,Independent,37,9.81
NSW,250,Riverina,1242,Adelong,40907,FOLEY,Richard,7,N,N,CEC,Citizens Party,2,0.53
NSW,250,Riverina,1242,Adelong,41639,VALXORI,Pheonix,8,N,N,GRN,The Greens,12,-0.09
NSW,250,Riverina,1242,Adelong,40626,GOODEN,James,9,N,N,IND,Independent,15,3.98
NSW,250,Riverina,1242,Adelong,40901,DAVIS,Jake,10,N,N,IND,Independent,2,0.53
NSW,250,Riverina,1242,Adelong,41954,McCORMACK,Michael,11,N,Y,NP,The Nationals,167,44.3
NSW,250,Riverina,1242,Adelong,42044,ROLFE,Jenny,12,N,N,IND,Independent,13,3.45
NSW,250,Riverina,1242,Adelong,41870,ONLEY,Christine,13,N,N,LTP,Libertarian,9,2.39
NSW,250,Riverina,1242,Adelong,999,Informal,Informal,999,N,N,NA,Informal,55,2.99
NSW,250,Riverina,1244,Ardlethan,41895,CRAIG,Mark,1,N,N,ON,Pauline Hanson's One Nation,29,1.56
NSW,250,Riverina,1244,Ardlethan,41643,GREGORY,Desiree,2,N,N,ASP,"Shooters, Fishers and Farmers Party",6,-4.82
NSW,250,Riverina,1244,Ardlethan,41814,BURGE,Mark,3,N,N,FFP,Family First,1,0.43
NSW,250,Riverina,1244,Ardlethan,41977,BAIKIE,Barbara,4,N,N,IND,Independent,2,0.86
NSW,250,Riverina,1244,Ardlethan,41445,JEFFRESON,Mark,5,N,N,ALP,Labor,39,1.9
NSW,250,Riverina,1244,Ardlethan,42086,HARDWICK,Grant,6,N,N,IND,Independent,1,0.43
NSW,250,Riverina,1244,Ardlethan,40907,FOLEY,Richard,7,N,N,CEC,Citizens Party,0,0
NSW,250,Riverina,1244,Ardlethan,41639,VALXORI,Pheonix,8,N,N,GRN,The Greens,8,-0.47
NSW,250,Riverina,1244,Ardlethan,40626,GOODEN,James,9,N,N,IND,Independent,11,4.74
NSW,250,Riverina,1244,Ardlethan,40901,DAVIS,Jake,10,N,N,IND,Independent,2,0.86
NSW,250,Riverina,1244,Ardlethan,41954,McCORMACK,Michael,11,N,Y,NP,The Nationals,117,-3.01
NSW,250,Riverina,1244,Ardlethan,42044,ROLFE,Jenny,12,N,N,IND,Independent,12,5.17
NSW,250,Riverina,1244,Ardlethan,41870,ONLEY,Christine,13,N,N,LTP,Libertarian,4,1.72
NSW,250,Riverina,1244,Ardlethan,999,Informal,Informal,999,N,N,NA,Informal,53,10.09
NSW,250,Riverina,1245,Ariah Park,41895,CRAIG,Mark,1,N,N,ON,Pauline Hanson's One Nation,15,-3.92
NSW,250,Riverina,1245,Ariah Park,41643,GREGORY,Desiree,2,N,N,ASP,"Shooters, Fishers and Farmers Party",5,-2.09
NSW,250,Riverina,1245,Ariah Park,41814,BURGE,Mark,3,N,N,FFP,Family First,8,3.39
